name	path	filter	prompt	titel	autor	projektuebersicht
22	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/03_Adaptionen_Guth_Antonia_042.jpg	Adaptionen	Stanley Kubrik Style, "2001: A Space Odyssey" as a stop motion film, plasticine, hairy, abstract weird figures doing a conference	Stop Motion	Antonia Guth	guth
12	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Langhanki_Jan/01_Szenen_Langhanki_Jan_042.png	Szenen	a group of noir detective military generals talking in a film futuristic war room. retro futuristic, sci-fi-steampunk, black and white photorealism	Das Briefing	Jan Langhanki	langhanki
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_01.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller	mueller
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_02.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller	mueller
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_03.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum.	Raumschiff. Noir. HAL 9000	AI Odyssey:A Global	Alina Müller	mueller
04	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_04.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller  mueller
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_05.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller  mueller
06	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_06.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller  mueller
07	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_07.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller  mueller
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_08.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	 AI Odyssey:A Space Odyssey	Alina Müller  mueller
09	 https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_09.jpg	Szenen	 Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journex	Alina Müller  mueller
10	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_042_10.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ bei den Stonehenge in England. Integriere das futuristische Universum. Raumschiff. Noir. HAL 9000	AI Odyssey:A Global Journey	Alina Müller  mueller
