name	path	filter	prompt	titel	autor	projektuebersicht
11	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_045.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for the surface of the spaceship, thick layers of play doh on top of each other, cracks in layers of play doh, spaceship, play doh texture, minimalistic, space, universe, stars background, lines	Raumschiff 04	Zina Nasr	nasr
12	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_046.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 08	Zina Nasr	nasr
13	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_049_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for the surface of the spaceship, thick layers of play doh on top of each other, cracks in layers of play doh, spaceship, play doh texture, minimalistic, space, universe, stars background, lines	Raumschiff 05	Zina Nasr	nasr
14	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_049_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for the surface of the spaceship, thick layers of play doh on top of each other, cracks in layers of play doh, spaceship, play doh texture, minimalistic, space, universe, stars background, lines	Raumschiff 06	Zina Nasr	nasr
15	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_124.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination.	Kosmos	Zina Nasr	nasr
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_128_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 09	Zina Nasr	nasr
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_128_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 10	Zina Nasr	nasr
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_130_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 11	Zina Nasr	nasr
19	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_130_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 12	Zina Nasr	nasr
20	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_130_03.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 13	Zina Nasr	nasr
21	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_130_04.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Landschaft 14	Zina Nasr	nasr
22	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_132_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for nature, trees, landscapes. Embrace bright, dynamic colors for a playful atmosphere. Create a visual and tactile experience that transports the audience to a world of boundless imagination. For characters, maintain a minimalistic look, keeping facial features simple and expressive.	Schlafzimmer 01	Zina Nasr	nasr
23	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_132_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 02	Zina Nasr	nasr
24	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_132_03.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 03	Zina Nasr	nasr
25	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_135_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 04	Zina Nasr	nasr
26	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_135_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 05	Zina Nasr	nasr
27	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_136_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 06	Zina Nasr	nasr
28	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_136_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 07	Zina Nasr	nasr
29	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_138_01.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 08	Zina Nasr	nasr
30	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_138_02.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for walls, floors, and furniture, layers of play doh on top of each other, bedroom, bed, chairs, spaceship, play doh texture, minimalistic	Schlafzimmer 09	Zina Nasr	nasr
